Data Storage Devices	20	3.755	2.3385139473148184	4240000.0	5430000.0	-7.0	19.5	4986000.0	14814000.0
Electronic Equipment	34	2.28	0.6589311425425596	3050000.0	4240000.0	5.4	13.899999999999999	427000.0	0.0
Manufactured Housing	9	6.13	0.9203163677088729	2960000.0	12945000.0	22.4	10.55	2362000.0	0.0
Music & Video Stores	6	-0.10499999999999998	1.0615735694579755	57825000.0	-211360000.0	199.7	35.35	33769500.0	0.0
Diagnostic Substances	69	-19.47	-7.151162135550909	-3010000.0	-8710000.0	29.3	27.1	337500.0	4596500.0
Diversified Machinery	71	4.71	1.3602931180129612	4990000.0	7050000.0	22.45	11.0	1945000.0	0.0
Diversified Utilities	36	3.83	1.1225004118033493	238280000.0	129199999.99999999	26.1	11.9	213500000.0	0.0
Drug Related Products	33	-0.9600000000000001	-0.72106024698717	-300870.0	745885.0	38.8	23.2	209500.0	0.0
Electronics Wholesale	38	4.8	-0.025621120981403653	623000.0	2285000.0	45.8	8.6	880000.0	0.0
General Entertainment	24	1.61	0.5159501985767695	291440.0	2100000.0	4.05	8.5	541500.0	0.0
Independent Oil & Gas	129	7.88	4.375278307434091	24640000.0	20640000.0	38.8	31.8	19129500.0	0.0
Medical Practitioners	22	2.76	0.22822073431470552	-60085.0	663260.0	18.1	25.25	483000.0	0.0
Recreational Vehicles	18	3.315	1.7651234506417868	7040000.0	6410000.0	-21.0	10.4	3229000.0	0.0
Sporting Goods Stores	9	6.78	3.1540052864040984	21990000.0	28350000.0	20.4	14.95	16025000.0	0.0
Agricultural Chemicals	15	5.45	1.268953455694991	72170000.0	66230000.00000001	13.7	3.35	19734000.0	0.0
Closed-End Fund - Debt	460	2.66	-3.3818749941966493	21010000.0	74955000.0	-32.6	43.4	0.0	0.0
Computer Based Systems	10	-8.52	-8.481180519515842	-414305.0	168040.0	-4.1	14.3	13500.0	0.0
Foreign Regional Banks	22	1.53	0.6469103717157431	140600000.0	534470000.0	10.899999999999999	3.6	0.0	0.0
Home Furnishing Stores	9	2.05	2.4704475589116215	25030000.0	-1030000.0	39.45	9.0	24293000.0	0.0
Long Distance Carriers	5	-3.27	-0.8287690673737031	-3660000.0	-8650000.0	2.3	1.9	5722000.0	0.0
Packaging & Containers	23	5.27	1.900195201980143	101310000.0	4115000.0	17.4	8.0	25635000.0	0.0
Paper & Paper Products	37	2.83	1.5159060417065198	68300000.0	1412500.0	15.2	5.9	30176000.0	0.0
Printed Circuit Boards	24	3.13	0.684818365000434	4630000.0	2210000.0	45.55	18.05	5578000.0	0.0
Beverages - Soft Drinks	18	5.34	1.847894808979655	95440000.0	87980000.0	1.8	6.5	1017000.0	0.0
Communication Equipment	104	1.98	1.227216304684059	2610000.0	1715000.0	10.2	17.3	1758500.0	4355500.0
Diversified Electronics	86	2.73	1.4261674361186296	1370000.0	1320000.0	35.8	19.2	1122000.0	532000.0
Diversified Investments	104	1.85	0.24770929483356494	41895.0	11800000.0	19.0	39.45	0.0	0.0
Home Improvement Stores	5	13.41	4.034858021586655	211990000.0	137290000.0	8.35	12.5	58069000.0	0.0
Lumber, Wood Production	15	8.4	2.4690236154447094	40200000.0	8740000.0	-13.0	6.4	9400000.0	0.0
Publishing - Newspapers	14	5.805	1.8180223064640888	197305000.0	131830000.0	-12.15	7.0	76521000.0	0.0
Real Estate Development	17	0.575	0.01791622563155488	72000.0	10840000.0	-20.6	5.7	4097000.0	0.0
Specialty Retail, Other	51	3.52	1.0207951103434527	5790000.0	6370000.0	26.7	10.7	6837000.0	0.0
Tobacco Products, Other	3	3.7	1.944746573327836	161260000.0	-9770000.0	-1.4	1.0	60282000.0	0.0
Trucks & Other Vehicles	12	5.16	0.918956411156902	49170000.0	41500000.0	28.65	8.4	5659000.0	0.0
Wireless Communications	69	0.48	0.39222840463376807	10830000.0	-1690000.0	21.3	19.7	233000.0	0.0
Closed-End Fund - Equity	98	1.105	-0.7679694131730925	13285000.0	6284225.0	-11.899999999999999	49.8	0.0	0.0
Discount, Variety Stores	17	6.69	2.4798000357353467	228130000.0	53200000.0	-7.2	10.4	43987000.0	0.0
Food - Major Diversified	9	8.61	1.687722183121966	1380000000.0	1310000000.0	34.9	3.1	4300000.0	0.0
Housewares & Accessories	8	3.6550000000000002	1.270208387749205	43935000.0	45480000.0	-52.3	20.9	39269000.0	0.0
Publishing - Periodicals	15	2.72	0.7972048657949804	6350000.0	616920.0	15.1	39.3	956000.0	0.0
Regional - Midwest Banks	97	0.96	0.3489630690613875	12220000.0	9605000.0	-0.35	6.4	2467500.0	0.0
Regional - Pacific Banks	145	1.37	0.4369783303561946	12960000.0	9735000.0	15.05	17.9	1737000.0	0.0
Residential Construction	28	11.285	-1.1746416915387496	-106790000.0	422160000.0	-0.9000000000000001	6.2	15125000.0	0.0
Surety & Title Insurance	14	7.140000000000001	2.111168250322996	569870000.0	471335000.0	5.199999999999999	13.0	23500000.0	0.0
Basic Materials Wholesale	17	3.91	0.35985003705691454	4720605.0	10350000.0	4.15	20.95	9189000.0	0.0
Closed-End Fund - Foreign	63	0.965	0	18705000.0	0	51.7	0	0.0	0.0
Long-Term Care Facilities	13	5.865	1.1163708859879953	28580000.0	22090000.0	19.6	20.2	16750000.0	0.0
Recreational Goods, Other	14	3.965	0.3801170758995465	457965.0	2690000.0	24.55	14.95	633500.0	0.0
Rental & Leasing Services	23	4.32	1.7325190761603257	81350000.0	20010000.0	15.5	11.75	141752000.0	0.0
Small Tools & Accessories	13	6.24	2.0160216733814855	9380000.0	82300000.0	5.2	6.4	3195000.0	0.0
Auto Manufacturers - Major	6	1.56	0.19576531048906054	9755000000.0	2701865000.0	39.6	3.9	0.0	0.0
Drug Manufacturers - Major	21	9.05	1.6204428621002234	1200000000.0	1776500000.0	9.0	9.8	4262000.0	44754000.0
Drug Manufacturers - Other	112	-17.8	-6.210039889803198	-4630000.0	-12915000.0	11.3	39.650000000000006	307000.0	10260000.0
Foreign Money Center Banks	15	0.865	-1.7919685779305492	-1359070000.0	2375000000.0	23.25	0	0.0	0.0
General Building Materials	32	6.97	2.2547724910119795	35050000.0	41450000.0	22.4	12.4	30702000.0	0.0
Internet Service Providers	60	-22.075000000000003	-4.553010403255949	-155300.0	-971570.0	59.0	16.5	46000.0	0.0
Major Integrated Oil & Gas	10	16.4	4.2060170342351455	21345000000.0	16059999999.999998	27.3	7.6	0.0	0.0
